Tweets,team,id,account,len,date,likes,retweets,#hashtag
"Continued: ""This was seen and heard by the official, and Blake received a taunting technical foul, which was his se… https://t.co/2WYMEHdTUP",Detroit Pistons,1099153159296090112,@Vincent_ellis56,140,2019-02-23 03:45:09,0,0,0
"Crew chief Josh Tiven to a pool reporter on why Blake Griffin was ejected.
“After his three-point basket, Blake yel… https://t.co/FrIJjHOz5E",Detroit Pistons,1099153098990329862,@Vincent_ellis56,140,2019-02-23 03:44:54,1,1,0
"Thon 3-ball. Wow. #Pistons up 3 with 16.7 seconds left. RJax found him, but it did not look pretty.",Detroit Pistons,1099141380973178885,@Vincent_ellis56,99,2019-02-23 02:58:20,13,1,1
#Hawks have started blitzing Jackson pick-and-rolls #Pistons have no answer on last few possessions.,Detroit Pistons,1099138453235748864,@Vincent_ellis56,100,2019-02-23 02:46:42,3,0,2
Leuer's first 3-point pointer since April 2017.,Detroit Pistons,1099136812478533633,@Vincent_ellis56,47,2019-02-23 02:40:11,6,1,0
"Uh .... Bruce Brown has fueled this #Pistons seven-point lead.

And a Leuer 3-ball for the first time since Obama was president.",Detroit Pistons,1099136629195919360,@Vincent_ellis56,128,2019-02-23 02:39:28,31,6,1
Drummond and Leuer. https://t.co/0LABLrXgEy,Detroit Pistons,1099135192197935105,@Vincent_ellis56,43,2019-02-23 02:33:45,2,0,0
Drummond is at 30 minutes. https://t.co/0LABLrXgEy,Detroit Pistons,1099134889985822725,@Vincent_ellis56,50,2019-02-23 02:32:33,2,0,0
"Casey has to think about back-to-back, but Drummond probably needs to come back for the #Pistons to have a chance w… https://t.co/8Ag0WLvYsY",Detroit Pistons,1099134790094196736,@Vincent_ellis56,140,2019-02-23 02:32:09,1,0,1
They just hit Blake with another T and he's been ejected with #Pistons up 11.,Detroit Pistons,1099129794850115585,@Vincent_ellis56,77,2019-02-23 02:12:18,1,0,1
RJax with a nice pocket pass to Griffin off 1-4 action to give Pistons 7-point lead.,Detroit Pistons,1099129531535904769,@Vincent_ellis56,84,2019-02-23 02:11:15,0,0,0
Blake Griffin hit with technical. #Pistons up six.,Detroit Pistons,1099129096141971456,@Vincent_ellis56,50,2019-02-23 02:09:32,0,0,1
Time to get hype for Saturday night hoops 📶 https://t.co/relU9QhV5g,Golden State Warriors,1099417867009826816,@Warriors,67,2019-02-23 21:17:00,969,152,0
"Get your mind right for tonight's game, #DubNation 

⬇️⬇️⬇️
https://t.co/5EfmaeRJ21",Golden State Warriors,1099392952529571844,@Warriors,83,2019-02-23 19:38:00,558,77,1
"Prime time matchup tonight on #WarriorsGround 💥

Dubs vs. Rockets, presented by @StateFarm https://t.co/GajYOJhWKT",Golden State Warriors,1099346144860295168,@Warriors,114,2019-02-23 16:32:00,1754,290,1
"He. Was. Everywhere.

KD tied his career high of seven blocked shots in last night’s win over the Kings 😤

Break it… https://t.co/Mkb0PfSGrM",Golden State Warriors,1099131227917869056,@Warriors,140,2019-02-23 02:18:00,2156,258,0
🧐 noted https://t.co/2D2srDaMra,Golden State Warriors,1099125671123574784,@Warriors,31,2019-02-23 01:55:55,1499,114,0
RT @ChaseCenter: .@StephenCurry30 and @ayeshacurry stopped by Chase Center for a tour of the @warriors’ new home. https://t.co/geCYPbXyc6,Golden State Warriors,1099122163980759040,@Warriors,137,2019-02-23 01:41:59,0,445,0
"The Dubs took over #NBAAllStar this year, and #DubNation was right there with ‘em.

@RakutenUS | #WarriorsRakuten https://t.co/8qMl8BIlSP",Golden State Warriors,1099112353944072192,@Warriors,137,2019-02-23 01:03:00,651,79,3
"""All of us should want greater understanding for our fellow man, and I think that though portraits we can really do… https://t.co/KjgNW8AzsH",Golden State Warriors,1099096751074471936,@Warriors,140,2019-02-23 00:01:00,454,50,0
"Catch up with the #SeaDubs as they get ready to play at Oracle Arena on Sunday 💥

By the Numbers presented by… https://t.co/x2wOV1hLO2",Golden State Warriors,1099070075238137861,@Warriors,134,2019-02-22 22:15:00,452,61,1
Get you a point guard who can do both. https://t.co/xljZst6U1E,Golden State Warriors,1099061273377923073,@Warriors,62,2019-02-22 21:40:01,1396,186,0
🗣DUBS DUNK HIGHLIGHT 🗣 https://t.co/V6ZVNY42Y2,Golden State Warriors,1099049188367757314,@Warriors,46,2019-02-22 20:52:00,2446,317,0
"Grabbed the dub 💪

📸: https://t.co/HcWszZC3UA https://t.co/A4wfoOaZdv",Golden State Warriors,1099025537798991873,@Warriors,69,2019-02-22 19:18:01,1346,141,0
"Back from the break &amp; back to work. 

See how the Dubs grabbed the win in the latest Game Rewind, presented by… https://t.co/wJoBYyzqnn",Golden State Warriors,1098995989627555841,@Warriors,139,2019-02-22 17:20:36,1521,182,0
"A down-to-the-wire win had #DubNation on their feet tonight.

Read all about it ⬇️
https://t.co/O1P0dWBv67",Golden State Warriors,1098837747354103808,@Warriors,106,2019-02-22 06:51:49,744,98,1
"Found a way.

#JBLxGSW brings you the top moments from tonight's win ⬇️ https://t.co/q5a4ckmiN6",Golden State Warriors,1098833493021274113,@Warriors,95,2019-02-22 06:34:54,1204,202,1
"Final 📊

Steph: 36p/7a/6r/2s
Kevin: 28p/9r/7b/4a
Klay: 18p/5r/4a
DeMarcus: 17p/10r/3a
Draymond: 12p/8a/6r
Andre: 9p… https://t.co/nxe8qTZMNC",Golden State Warriors,1098831419185328128,@Warriors,140,2019-02-22 06:26:40,4110,768,0
"It's good to be home, #DubNation https://t.co/6Yt3dU60Zn",Golden State Warriors,1098826292982501376,@Warriors,56,2019-02-22 06:06:18,3789,1031,1
Quinn is all of us rn https://t.co/kAStkThvpJ,Golden State Warriors,1098824745103945728,@Warriors,45,2019-02-22 06:00:09,1000,157,0
Klay's in on this #SPLASH💦 party 👌 https://t.co/DMcmUWRW56,Golden State Warriors,1098824306950234112,@Warriors,58,2019-02-22 05:58:24,1219,151,1
ok make that 10 👀 https://t.co/gyK6pMwyh4,Golden State Warriors,1098823974903934976,@Warriors,41,2019-02-22 05:57:05,4394,659,0
"RT @TheAthleticSF: Here's why Draymond Green is set to sign with LeBron James' agent, by @ThompsonScribe
https://t.co/xdUN0biXMO",Golden State Warriors,1099377541201051650,@AnthonyVslater,128,2019-02-23 18:36:45,0,18,0
"Clippers as the 8 seed is probably the Warriors' preference. Stay in state, don't get roped into lightning-paced, t… https://t.co/kyBe4fwrIl",Golden State Warriors,1099124599210430464,@AnthonyVslater,140,2019-02-23 01:51:39,150,23,0
Believe this is the first time Steph Curry has visited the new arena site in SF https://t.co/1T1keal0ki,Golden State Warriors,1099122559046451200,@AnthonyVslater,103,2019-02-23 01:43:33,386,34,0
RT @espn_macmahon: Rockets star James Harden is listed as questionable for Saturday's game against Golden State due to a cervical strain.,Golden State Warriors,1099093277310017536,@AnthonyVslater,137,2019-02-22 23:47:12,0,63,0
Within this -- https://t.co/nI34YYBM1J -- Draymond Green on DeMarcus Cousins' building frustration about playing un… https://t.co/cmCQamrZOY,Golden State Warriors,1099073963353792512,@AnthonyVslater,140,2019-02-22 22:30:27,83,13,0
RT @TheAthleticSF: Five observations from the Warriors' 125-123 win over the Kings: ⁦@anthonyVslater⁩  https://t.co/k4X7fABHL5,Golden State Warriors,1099013766472069120,@AnthonyVslater,126,2019-02-22 18:31:15,0,5,0
Five observations from the Warriors' 125-123 win over the Kings https://t.co/nI34YYBM1J,Golden State Warriors,1098882882477551618,@AnthonyVslater,87,2019-02-22 09:51:10,21,2,0
"New Warriors All-82 podcast: @Sam_Amick on the Kings game, the chase for the 8th seed, more https://t.co/VXhNTpRmXN",Golden State Warriors,1098871989811343361,@AnthonyVslater,115,2019-02-22 09:07:53,16,2,0
"Draymond Green on a possible first round matchup with the Kings: ""Every game we play them dudes I leave the game ex… https://t.co/04OdqKM3BW",Golden State Warriors,1098843340953477123,@AnthonyVslater,140,2019-02-22 07:14:02,632,78,0
Steve Kerr asked how his bench would perform in the Finals. Kerr: “Finals? Finals? We’re talking about the Finals?… https://t.co/NuWWlAW0nB,Golden State Warriors,1098831659690975233,@AnthonyVslater,139,2019-02-22 06:27:37,382,50,0
"Warriors beat the Kings, sweep the season series 4-0, help out the Lakers, who beat the Rockets tonight as they beg… https://t.co/wZ5UTbxD5u",Golden State Warriors,1098826573099089921,@AnthonyVslater,140,2019-02-22 06:07:24,148,31,0
"Buddy Hield, for whatever reason, passes up an open go-ahead 3 from the same spot he hit one 14 seconds prior. Driv… https://t.co/CQ9wTHZ7v4",Golden State Warriors,1098826331016462337,@AnthonyVslater,140,2019-02-22 06:06:27,147,21,0
"Warriors were up six with 19 seconds left. They've given up two Buddy Hield 3s (one a bomb, one a breakdown that le… https://t.co/UvTW2TYVQy",Golden State Warriors,1098826011146301440,@AnthonyVslater,140,2019-02-22 06:05:10,47,10,0
"Draymond Green, whistled for a late foul, just circled the court saying 'wow' multiple times. Hit with a T. His 13t… https://t.co/pGlEI7u4dr",Golden State Warriors,1098824603185508353,@AnthonyVslater,140,2019-02-22 05:59:35,122,13,0
Seven blocks for Kevin Durant. Ties a career-high.,Golden State Warriors,1098821220399669248,@AnthonyVslater,50,2019-02-22 05:46:08,291,46,0
Eight Draymond Green points in about two fourth quarter minutes. All five starters in double figures.,Golden State Warriors,1098819689315065856,@AnthonyVslater,101,2019-02-22 05:40:03,55,4,0
"Most important pocket of the game upcoming. Kings up two, both Curry/KD to the bench to start the fourth. Kings wer… https://t.co/onEF21GcIw",Golden State Warriors,1098816278796488704,@AnthonyVslater,140,2019-02-22 05:26:30,34,6,0
Kevin Durant follows a poster dunk with a 30 foot wing 3 at the third quarter buzzer. He has a 26-7-4-1-6 in 30 minutes.,Golden State Warriors,1098815890483597313,@AnthonyVslater,120,2019-02-22 05:24:57,112,17,0
"Cousins very unhappy after getting subbed out there. Now that minutes limited is officially lifted, could be some t… https://t.co/B3zLboxvv5",Golden State Warriors,1098813061157117953,@AnthonyVslater,140,2019-02-22 05:13:43,50,14,0
Refs reviewing a Cousins flagrant. Steve Kerr grabs his clipboard. Everyone take cover.,Golden State Warriors,1098811458165460992,@AnthonyVslater,87,2019-02-22 05:07:21,120,7,0
"RT @ronkroichick: Yessir, I’m on it. And @scottostler will join me, hoping he’ll write something funny for a change https://t.co/77lzTlyHHq",Golden State Warriors,1099377713578688512,@Con_chron,139,2019-02-23 18:37:27,0,2,0
"RT @SportingGreenSF: Saturday's @SportingGreenSF 

Stories https://t.co/9cWgjoejaV       

Subscriptions https://t.co/UMtDKQMACH 

@AlSarac…",Golden State Warriors,1099377621866024961,@Con_chron,140,2019-02-23 18:37:05,0,3,0
RT @ronkroichick: Reports: Warriors' Draymond Green switching to LeBron James' agent. Our post: https://t.co/jrTbwag4UX,Golden State Warriors,1099377580887760896,@Con_chron,119,2019-02-23 18:36:55,0,2,0
In Kansas for a family wedding. @ronkroichick has you covered from Warriors-Rockets tonight.,Golden State Warriors,1099358290344136705,@Con_chron,92,2019-02-23 17:20:16,2,1,0
ICYMI: I wrote yesterday on something Stephen Curry isn't especially known for: dunking. https://t.co/aGrx1sOPLW,Golden State Warriors,1099357994788286470,@Con_chron,112,2019-02-23 17:19:05,15,2,0
RT @ChrisBHaynes: Yahoo Sources: Golden State star Draymond Green close to signing with Rich Paul of Klutch Sports. https://t.co/TUqk92X7L9,Golden State Warriors,1099189760621510656,@Con_chron,139,2019-02-23 06:10:35,0,1440,0
RT @KerithBurke: The Livingstons had their baby 💙,Golden State Warriors,1099174185253916672,@Con_chron,49,2019-02-23 05:08:42,0,35,0
"RT @SportingGreenSF: Rare @StephenCurry30 dunk ""doesn’t just happen by accident"" &gt;   https://t.co/ezBs0V5pFV

@Warriors get @HoustonRockets…",Golden State Warriors,1099114133780422656,@Con_chron,143,2019-02-23 01:10:04,0,3,0
RT @espn_macmahon: Rockets star James Harden is listed as questionable for Saturday's game against Golden State due to a cervical strain.,Golden State Warriors,1099093429999583232,@Con_chron,137,2019-02-22 23:47:48,0,63,0
"Dunking, a perfunctory skill for most NBA players, has long been a luxury for Stephen Curry. I took a look at all t… https://t.co/rdic8QJQXV",Golden State Warriors,1099078910904582144,@Con_chron,140,2019-02-22 22:50:06,11,0,0
"""I would be the first to say these guys these days, they're spoiled. A lot of them are spoiled."" -- ex-Warrior Step… https://t.co/6EfOrypqUf",Golden State Warriors,1098997158160678912,@Con_chron,140,2019-02-22 17:25:15,8,0,0
RT @SportingGreenSF: Friday's @sfchronicle Sporting Green cover. Stories by @Con_Chron @hankschulman @susanslusser and @matthewkawahara at…,Golden State Warriors,1098869970883174400,@Con_chron,139,2019-02-22 08:59:51,0,5,0
"In escaping Oracle Arena tonight with a 125-123 win over Sacramento, Golden State emboldened those eager for a Nort… https://t.co/cpcryOZrvV",Golden State Warriors,1098853551499931649,@Con_chron,140,2019-02-22 07:54:37,11,0,0
RT @MB3FIVE: I like that bro @KDTrey5 you know I’m coming😤 #JREAM https://t.co/NhsBETDkuX,Golden State Warriors,1098852960753217536,@Con_chron,89,2019-02-22 07:52:16,0,977,1
Warriors escape with a 125-123 win over the Kings. How entertaining would a Warriors-Kings first-round series be?,Golden State Warriors,1098826385173299200,@Con_chron,113,2019-02-22 06:06:40,67,4,0
END OF Q3: Durant hits a deep three at the buzzer to put the Warriors within 91-89. That was Durant's first made 3 in five attempts.,Golden State Warriors,1098815947656257541,@Con_chron,132,2019-02-22 05:25:11,10,3,0
"Durant just knifed through the key for the vicious one-handed dunk over Bagley, who is getting quite the tutorial tonight.",Golden State Warriors,1098815628918419456,@Con_chron,122,2019-02-22 05:23:55,25,2,0
"With 2:42 left in Q3, the Warriors trail the Kings, 87-84. Curry and Durant have a combined 46 points on 16-for-30 shooting.",Golden State Warriors,1098814353589993472,@Con_chron,124,2019-02-22 05:18:51,5,0,0
"In its previous three matchup this season with Golden State, Sacramento has lost by a combined 10 points. This one… https://t.co/7dRS3YEwch",Golden State Warriors,1098812565444911104,@Con_chron,139,2019-02-22 05:11:45,10,1,0
"How is Don Nelson spending retirement? ""Smoking some pot."" https://t.co/MtoZDgH0zi",Golden State Warriors,1098805537330712576,@Con_chron,82,2019-02-22 04:43:49,4,0,0
"Game Night in Oakland! #RunAsOne 🚀

🏀 Tip-off 7:30PM
📺 ABC
📻 @ktrhnews / 850AM (Spanish)
📲 Live scores/stats in the… https://t.co/bMOgvqZlSM",Houston Rockets,1099436237788721154,@HoustonRockets,140,2019-02-23 22:30:00,29,7,1
"RT @NBA: 30+ in 32 straight | 36.5 PPG 

Ahead of Saturday Primetime action, relive @JHarden13's BEST PLAY from every game this season! 

🏀…",Houston Rockets,1099425871511711744,@HoustonRockets,140,2019-02-23 21:48:48,0,104,0
Game Night Stats 📊 https://t.co/vhyURTYoBx,Houston Rockets,1099368296338673664,@HoustonRockets,42,2019-02-23 18:00:01,277,40,0
"Join us for Mix &amp; Match Monday as the #Rockets take on the Hawks! 

The Mix &amp; Match special starts at just $29:

1… https://t.co/aFsvLJXI53",Houston Rockets,1099353192654090241,@HoustonRockets,147,2019-02-23 17:00:00,112,13,1
"Red Nation, enter to win an exclusive sports gear pack, courtesy of @LiNing_Official!

🚀 » https://t.co/mZpapgM5qs https://t.co/VVfMrGk9xm",Houston Rockets,1099322991727370241,@HoustonRockets,138,2019-02-23 15:00:00,66,4,0
Roster Update: Rockets GM Daryl Morey announced today that the team has signed forward Terrence Jones and guard Chr… https://t.co/p3GTdfkUGo,Houston Rockets,1099124746963214336,@HoustonRockets,140,2019-02-23 01:52:15,837,132,0
"Last chance to enter to win lower level and suite tickets to an upcoming #Rockets game, courtesy of @SportClips!

🚀… https://t.co/WLqIh1Vg1E",Houston Rockets,1099066301870473216,@HoustonRockets,140,2019-02-22 22:00:00,64,8,1
#PhotoOfTheGame | @Rokitofficial https://t.co/sppu9uD290,Houston Rockets,1098975706736934912,@HoustonRockets,56,2019-02-22 16:00:01,1480,280,1
".@CP3 talks to the media after last night's game. 

🎙⤵️ https://t.co/TG2IfJcBoP",Houston Rockets,1098968154242347009,@HoustonRockets,79,2019-02-22 15:30:00,212,28,0
.@JHarden13 passes Wilt Chamberlain for the 2nd longest streak in NBA history of 30+ points in 32 straight games! https://t.co/X5Dh3QZTib,Houston Rockets,1098960610237149187,@HoustonRockets,137,2019-02-22 15:00:01,700,192,0
"32 straight games of 30+ points for @JHarden13! 

Last Night's Highlights ⤵️ https://t.co/XQBZkwvhXw",Houston Rockets,1098953055893041154,@HoustonRockets,100,2019-02-22 14:30:00,831,135,0
Final In LA. https://t.co/iI6ksxmFJ3,Houston Rockets,1098825914778046464,@HoustonRockets,36,2019-02-22 06:04:47,668,124,0
"Lakers 105 l Rockets 101 
⏰ 55.2 left in the 4th https://t.co/i4tIzoRExr",Houston Rockets,1098824179015532545,@HoustonRockets,72,2019-02-22 05:57:54,211,23,0
"#Rockets 97 l Lakers 94 
⏰ 4:51 remains https://t.co/7gl3uEOa1Q",Houston Rockets,1098820609205649408,@HoustonRockets,63,2019-02-22 05:43:42,159,18,1
RT @ca_rockets: KCP 3 is being reviewed right now and it will not count,Houston Rockets,1098819819229503488,@HoustonRockets,71,2019-02-22 05:40:34,0,19,0
Harden ➡️ Capela 🏀 https://t.co/YumQKQpOfc,Houston Rockets,1098818664793399296,@HoustonRockets,42,2019-02-22 05:35:59,235,40,0
"⚪️⚪️🔴⚪️

#Rockets 90 l Lakers 83 https://t.co/TibtNrCyoz",Houston Rockets,1098816145426079744,@HoustonRockets,56,2019-02-22 05:25:58,291,49,1
#UnleashTheManimal 💪 https://t.co/eDBzobBDGP,Houston Rockets,1098813707780481025,@HoustonRockets,44,2019-02-22 05:16:17,267,30,1
Corner 3 for PJ. 👌 https://t.co/L4kehkIfjq,Houston Rockets,1098813048175771649,@HoustonRockets,42,2019-02-22 05:13:40,245,35,0
#MVP DUNK 🚀 https://t.co/yumY2Sg0Ft,Houston Rockets,1098812460788641797,@HoustonRockets,35,2019-02-22 05:11:20,1015,298,1
NBA fines James Harden for criticism of officials after Rockets' loss to Lakers https://t.co/UYmE7TSt9W,Houston Rockets,1099429863214190593,@Jonathan_Feigen,103,2019-02-23 22:04:40,6,1,0
"Rockets guard James Harden fined $25,000 for public criticism of officials after the Rockets loss to the Lakers on Thursday.",Houston Rockets,1099419958100996096,@Jonathan_Feigen,124,2019-02-23 21:25:18,54,14,0
No change in the injury report for the Rockets for tonight against the Warriors. Harden (cervical strain) still lis… https://t.co/wMASeE7lfj,Houston Rockets,1099401464567410688,@Jonathan_Feigen,140,2019-02-23 20:11:49,26,10,0
"Not that it ever really matters to anyone, but officials for Rockets-Warriors tonight: David Guthrie, Ben Taylor, Nick Buchert.",Houston Rockets,1099356555076497408,@Jonathan_Feigen,127,2019-02-23 17:13:22,99,12,0
